,X1,X2,Y
50,0.1002004008016032,0.0501002004008016,2.5235113113017624e-06
51,0.10220440881763526,0.05110220440881763,2.6783342348426404e-06
52,0.10420841683366733,0.052104208416833664,2.839386130421216e-06
53,0.1062124248496994,0.0531062124248497,3.00679207224507e-06
54,0.10821643286573146,0.05410821643286573,3.180677307790125e-06
55,0.11022044088176351,0.055110220440881756,3.361167261341637e-06
56,0.11222444889779558,0.05611222444889779,3.5483875375474016e-06
57,0.11422845691382764,0.05711422845691382,3.742463924983415e-06
58,0.11623246492985971,0.058116232464929855,3.9435223997322634e-06
59,0.11823647294589178,0.05911823647294589,4.151689128974493e-06
60,0.12024048096192384,0.06012024048096192,4.367090474593215e-06
61,0.1222444889779559,0.06112224448897795,4.589852996792228e-06
62,0.12424849699398796,0.06212424849699398,4.8201034577279e-06
63,0.12625250501002003,0.06312625250501001,5.057968825155076e-06
64,0.1282565130260521,0.06412825651302605,5.303576276087308e-06
65,0.13026052104208416,0.06513026052104208,5.557053200471635e-06
66,0.13226452905811623,0.06613226452905811,5.8185272048782184e-06
67,0.1342685370741483,0.06713426853707415,6.088126116205092e-06
68,0.13627254509018036,0.06813627254509018,6.365977985398276e-06
69,0.13827655310621242,0.06913827655310621,6.652211091187604e-06
70,0.1402805611222445,0.07014028056112225,6.946953943838443e-06
71,0.14228456913827653,0.07114228456913826,7.250335288919665e-06
72,0.1442885771543086,0.0721442885771543,7.562484111088142e-06
73,0.14629258517034066,0.07314629258517033,7.883529637889971e-06
74,0.14829659318637273,0.07414829659318636,8.21360134357885e-06
75,0.1503006012024048,0.0751503006012024,8.552828952951761e-06
76,0.15230460921843686,0.07615230460921843,8.901342445202354e-06
77,0.15430861723446893,0.07715430861723446,9.25927205779224e-06
78,0.156312625250501,0.0781563126252505,9.626748290340557e-06
79,0.15831663326653306,0.07915831663326653,1.000390190853208e-05
80,0.16032064128256512,0.08016032064128256,1.0390863948044138e-05
81,0.1623246492985972,0.0811623246492986,1.0787765718492709e-05
82,0.16432865731462926,0.08216432865731463,1.1194738807397953e-05
83,0.16633266533066132,0.08316633266533066,1.1611915084169494e-05
84,0.16833667334669336,0.08416833667334668,1.2039426704111756e-05
85,0.17034068136272543,0.08517034068136271,1.2477406112449724e-05
86,0.1723446893787575,0.08617234468937875,1.2925986048375308e-05
87,0.17434869739478956,0.08717434869739478,1.3385299549114793e-05
88,0.17635270541082163,0.08817635270541081,1.385547995401758e-05
89,0.1783567134268537,0.08917835671342685,1.433666090866658e-05
90,0.18036072144288576,0.09018036072144288,1.4828976369010579e-05
91,0.18236472945891782,0.09118236472945891,1.5332560605518894e-05
92,0.1843687374749499,0.09218436873747494,1.584754820735871e-05
93,0.18637274549098196,0.09318637274549098,1.63740740865953e-05
94,0.18837675350701402,0.09418837675350701,1.691227348241562e-05
95,0.1903807615230461,0.09519038076152304,1.7462281965375493e-05
96,0.19238476953907813,0.09619238476953906,1.8024235441670817e-05
97,0.1943887775551102,0.0971943887775551,1.859827015743309e-05
98,0.19639278557114226,0.09819639278557113,1.9184522703049556e-05
99,0.19839679358717432,0.09919839679358716,1.9783130017508482e-05
100,0.2004008016032064,0.1002004008016032,2.039422939276973e-05
101,0.20240480961923846,0.10120240480961923,2.10179584781611e-05
102,0.20440881763527052,0.10220440881763526,2.1654455284800803e-05
103,0.2064128256513026,0.1032064128256513,2.2303858190046343e-05
104,0.20841683366733466,0.10420841683366733,2.2966305941970302e-05
105,0.21042084168336672,0.10521042084168336,2.3641937663863258e-05
106,0.2124248496993988,0.1062124248496994,2.433089285876436e-05
107,0.21442885771543085,0.10721442885771543,2.503331141401981e-05
108,0.21643286573146292,0.10821643286573146,2.5749333605869695e-05
109,0.21843687374749496,0.10921843687374748,2.6479100104063576e-05
110,0.22044088176352702,0.11022044088176351,2.72227519765052e-05
111,0.2224448897795591,0.11122244488977955,2.7980430693926652e-05
112,0.22444889779559116,0.11222444889779558,2.8752278134592504e-05
113,0.22645290581162322,0.11322645290581161,2.9538436589034247e-05
114,0.2284569138276553,0.11422845691382764,3.0339048764815427e-05
115,0.23046092184368736,0.11523046092184368,3.115425779132789e-05
116,0.23246492985971942,0.11623246492985971,3.198420722461965e-05
117,0.2344689378757515,0.11723446893787574,3.282904105225461e-05
118,0.23647294589178355,0.11823647294589178,3.368890369820472e-05
119,0.23847695390781562,0.11923847695390781,3.456394002777498e-05
120,0.24048096192384769,0.12024048096192384,3.545429535256157e-05
121,0.24248496993987975,0.12124248496993988,3.636011543544374e-05
122,0.2444889779559118,0.1222444889779559,3.728154649560981e-05
123,0.24649298597194386,0.12324649298597193,3.821873521361772e-05
124,0.24849699398797592,0.12424849699398796,3.917182873649052e-05
125,0.250501002004008,0.125250501002004,4.014097468284738e-05
126,0.25250501002004005,0.12625250501002003,4.1126321148070565e-05
127,0.2545090180360721,0.12725450901803606,4.212801670950869e-05
128,0.2565130260521042,0.1282565130260521,4.3146210431716855e-05
129,0.25851703406813625,0.12925851703406813,4.4181051871734165e-05
130,0.2605210420841683,0.13026052104208416,4.523269108439898e-05
131,0.2625250501002004,0.1312625250501002,4.630127862770248e-05
132,0.26452905811623245,0.13226452905811623,4.738696556818098e-05
133,0.2665330661322645,0.13326653306613226,4.848990348634754e-05
134,0.2685370741482966,0.1342685370741483,4.961024448216334e-05
135,0.27054108216432865,0.13527054108216433,5.0748141180549316e-05
136,0.2725450901803607,0.13627254509018036,5.190374673693855e-05
137,0.2745490981963928,0.1372745490981964,5.307721484287004e-05
138,0.27655310621242485,0.13827655310621242,5.42686997316242e-05
139,0.2785571142284569,0.13927855711422846,5.5478356183900774e-05
140,0.280561122244489,0.1402805611222445,5.6706339533539585e-05
141,0.282565130260521,0.1412825651302605,5.795280567328469e-05
142,0.28456913827655306,0.14228456913827653,5.921791106059274e-05
143,0.2865731462925851,0.14328657314629256,6.050181272348536e-05
144,0.2885771543086172,0.1442885771543086,6.18046682664471e-05
145,0.29058116232464926,0.14529058116232463,6.312663587636878e-05
146,0.2925851703406813,0.14629258517034066,6.446787432853713e-05
147,0.2945891783567134,0.1472945891783567,6.58285429926712e-05
148,0.29659318637274545,0.14829659318637273,6.720880183900607e-05
149,0.2985971943887775,0.14929859719438876,6.860881144442464e-05
150,0.3006012024048096,0.1503006012024048,7.0028732998638e-05
151,0.30260521042084165,0.15130260521042083,7.146872831041485e-05
152,0.3046092184368737,0.15230460921843686,7.292895981386075e-05
153,0.3066132264529058,0.1533066132264529,7.440959057474778e-05
154,0.30861723446893785,0.15430861723446893,7.591078429689534e-05
155,0.3106212424849699,0.15531062124248496,7.743270532860231e-05
156,0.312625250501002,0.156312625250501,7.897551866913189e-05
157,0.31462925851703405,0.15731462925851702,8.053938997524912e-05
158,0.3166332665330661,0.15831663326653306,8.212448556781206e-05
159,0.3186372745490982,0.1593186372745491,8.373097243841737e-05
160,0.32064128256513025,0.16032064128256512,8.535901825610065e-05
161,0.3226452905811623,0.16132264529058116,8.700879137409252e-05
162,0.3246492985971944,0.1623246492985972,8.868046083663107e-05
163,0.32665330661322645,0.16332665330661322,9.037419638583115e-05
164,0.3286573146292585,0.16432865731462926,9.209016846861146e-05
165,0.3306613226452906,0.1653306613226453,9.382854824368021e-05
166,0.33266533066132264,0.16633266533066132,9.558950758857967e-05
167,0.33466933867735466,0.16733466933867733,9.737321910679077e-05
168,0.3366733466933867,0.16833667334669336,9.917985613489848e-05
169,0.3386773547094188,0.1693386773547094,0.00010100959274981808
170,0.34068136272545085,0.17034068136272543,0.00010286260377608416
171,0.3426853707414829,0.17134268537074146,0.00010473906479320205
172,0.344689378757515,0.1723446893787575,0.00010663915214306324
173,0.34669338677354705,0.17334669338677353,0.00010856304293742511
174,0.3486973947895791,0.17434869739478956,0.000110510915065456
175,0.3507014028056112,0.1753507014028056,0.00011248294720134631
176,0.35270541082164325,0.17635270541082163,0.00011447931881198656
177,0.3547094188376753,0.17735470941883766,0.00011650021016471309
178,0.3567134268537074,0.1783567134268537,0.00011854580233512237
179,0.35871743486973945,0.17935871743486972,0.00012061627721495477
180,0.3607214428857715,0.18036072144288576,0.00012271181752004844
181,0.3627254509018036,0.1813627254509018,0.00012483260679836453
182,0.36472945891783565,0.18236472945891782,0.00012697882943808435
183,0.3667334669338677,0.18336673346693386,0.00012915067067577934
184,0.3687374749498998,0.1843687374749499,0.0001313483166046551
185,0.37074148296593185,0.18537074148296592,0.00013357195418286995
186,0.3727454909819639,0.18637274549098196,0.00013582177124192913
187,0.374749498997996,0.187374749498998,0.0001380979564951559
188,0.37675350701402804,0.18837675350701402,0.00014040069954623986
189,0.3787575150300601,0.18937875751503006,0.00014273019089786404
190,0.3807615230460922,0.1903807615230461,0.0001450866219604113
191,0.38276553106212424,0.19138276553106212,0.00014747018506075133
192,0.38476953907815625,0.19238476953907813,0.00014988107345110922
193,0.3867735470941883,0.19338677354709416,0.0001523194813180164
194,0.3887775551102204,0.1943887775551102,0.00015478560379134516
195,0.39078156312625245,0.19539078156312623,0.00015727963695342777
196,0.3927855711422845,0.19639278557114226,0.0001598017778482611
197,0.3947895791583166,0.1973947895791583,0.00016235222449079848
198,0.39679358717434865,0.19839679358717432,0.00016493117587632855
199,0.3987975951903807,0.19939879759519036,0.00016753883198994366
200,0.4008016032064128,0.2004008016032064,0.00017017539381609798
201,0.40280561122244485,0.20140280561122242,0.0001728410633482568
202,0.4048096192384769,0.20240480961923846,0.0001755360435986383
203,0.406813627254509,0.2034068136272545,0.00017826053860804826
204,0.40881763527054105,0.20440881763527052,0.00018101475345581002
205,0.4108216432865731,0.20541082164328656,0.00018379889426978994
206,0.4128256513026052,0.2064128256513026,0.0001866131682365197
207,0.41482965931863724,0.20741482965931862,0.00018945778361141732
208,0.4168336673346693,0.20841683366733466,0.00019233294972910715
209,0.4188376753507014,0.2094188376753507,0.00019523887701384095
210,0.42084168336673344,0.21042084168336672,0.0001981757769900207
211,0.4228456913827655,0.21142284569138275,0.00020114386229282518
212,0.4248496993987976,0.2124248496993988,0.00020414334667894074
213,0.42685370741482964,0.21342685370741482,0.00020717444503739788
214,0.4288577154308617,0.21442885771543085,0.0002102373734005158
215,0.4308617234468938,0.2154308617234469,0.00021333234895495488
216,0.43286573146292584,0.21643286573146292,0.00021645959005287956
217,0.4348697394789579,0.21743486973947895,0.00021961931622323274
218,0.4368737474949899,0.21843687374749496,0.00022281174818312253
219,0.438877755511022,0.219438877755511,0.00022603710784932418
220,0.44088176352705405,0.22044088176352702,0.0002292956183498968
221,0.4428857715430861,0.22144288577154306,0.00023258750403591796
222,0.4448897795591182,0.2224448897795591,0.00023591299049333672
223,0.44689378757515025,0.22344689378757512,0.00023927230455494746
224,0.4488977955911823,0.22444889779559116,0.00024266567431248444
225,0.4509018036072144,0.2254509018036072,0.0002460933291288411
226,0.45290581162324645,0.22645290581162322,0.0002495554996504133
227,0.4549098196392785,0.22745490981963926,0.00025305241781956966
228,0.4569138276553106,0.2284569138276553,0.00025658431688724964
229,0.45891783567134264,0.22945891783567132,0.0002601514314256924
230,0.4609218436873747,0.23046092184368736,0.00026375399734129606
231,0.4629258517034068,0.2314629258517034,0.00026739225188761117
232,0.46492985971943884,0.23246492985971942,0.0002710664336784685
233,0.4669338677354709,0.23346693386773545,0.0002747767827012443
234,0.468937875751503,0.2344689378757515,0.0002785235403302632
235,0.47094188376753504,0.23547094188376752,0.00028230694934034214
236,0.4729458917835671,0.23647294589178355,0.00028612725392047645
237,0.4749498997995992,0.2374749498997996,0.00028998469968766904
238,0.47695390781563124,0.23847695390781562,0.0002938795337009072
239,0.4789579158316633,0.23947895791583165,0.00029781200447528516
240,0.48096192384769537,0.24048096192384769,0.0003017823619962782
241,0.48296593186372744,0.24148296593186372,0.00030579085773416745
242,0.4849699398797595,0.24248496993987975,0.00030983774465861877
243,0.48697394789579157,0.24348697394789579,0.0003139232772534173
244,0.4889779559118236,0.2444889779559118,0.0003180477115313598
245,0.49098196392785565,0.24549098196392782,0.00032221130504930703
246,0.4929859719438877,0.24649298597194386,0.000326414316923398
247,0.4949899799599198,0.2474949899799599,0.0003306570078444284
248,0.49699398797595185,0.24849699398797592,0.0003349396400933952
249,0.4989979959919839,0.24949899799599196,0.00033926247755721047
250,0.501002004008016,0.250501002004008,0.00034362578574458487
251,0.503006012024048,0.251503006012024,0.0003480298318020854
252,0.5050100200400801,0.25250501002004005,0.0003524748845303678
253,0.5070140280561122,0.2535070140280561,0.0003569612144005868
254,0.5090180360721442,0.2545090180360721,0.00036148909357098673
255,0.5110220440881763,0.25551102204408815,0.00036605879590367413
256,0.5130260521042084,0.2565130260521042,0.00037067059698157656
257,0.5150300601202404,0.2575150300601202,0.00037532477412558716
258,0.5170340681362725,0.25851703406813625,0.0003800216064119005
259,0.5190380761523046,0.2595190380761523,0.0003847613746895409
260,0.5210420841683366,0.2605210420841683,0.0003895443615980851
261,0.5230460921843687,0.26152304609218435,0.00039437085158558407
262,0.5250501002004008,0.2625250501002004,0.0003992411309266837
263,0.5270541082164328,0.2635270541082164,0.00040415548774095056
264,0.5290581162324649,0.26452905811623245,0.0004091142120114022
265,0.531062124248497,0.2655310621242485,0.00041411759560324704
266,0.533066132264529,0.2665330661322645,0.0004191659322828355
267,0.5350701402805611,0.26753507014028055,0.00042425951773682647
268,0.5370741482965932,0.2685370741482966,0.0004293986495915702
269,0.5390781563126252,0.2695390781563126,0.0004345836274327126
270,0.5410821643286573,0.27054108216432865,0.000439814752825023
271,0.5430861723446894,0.2715430861723447,0.00044509232933244756
272,0.5450901803607214,0.2725450901803607,0.00045041666253839446
273,0.5470941883767535,0.27354709418837675,0.0004557880600662493
274,0.5490981963927856,0.2745490981963928,0.00046120683160012923
275,0.5511022044088176,0.2755511022044088,0.00046667328890587494
276,0.5531062124248497,0.27655310621242485,0.00047218774585228656
277,0.5551102204408818,0.2775551102204409,0.00047775051843260385
278,0.5571142284569138,0.2785571142284569,0.00048336192478623877
279,0.5591182364729459,0.27955911823647295,0.0004890222852207581
280,0.561122244488978,0.280561122244489,0.0004947319222341258
281,0.56312625250501,0.281563126252505,0.0005004911605372021
282,0.565130260521042,0.282565130260521,0.0005063003270765102
283,0.567134268537074,0.283567134268537,0.0005121597510572681
284,0.5691382765531061,0.28456913827655306,0.0005180697639666919
285,0.5711422845691382,0.2855711422845691,0.0005240306995975757
286,0.5731462925851702,0.2865731462925851,0.0005300428940721493
287,0.5751503006012023,0.28757515030060116,0.00053610668586622
288,0.5771543086172344,0.2885771543086172,0.0005422224158336008
289,0.5791583166332664,0.2895791583166332,0.0005483904272308297
290,0.5811623246492985,0.29058116232464926,0.0005546110657421855
291,0.5831663326653306,0.2915831663326653,0.0005608846795050016
292,0.5851703406813626,0.2925851703406813,0.0005672116191352848
293,0.5871743486973947,0.29358717434869736,0.0005735922377536418
294,0.5891783567134268,0.2945891783567134,0.0005800268910115185
295,0.5911823647294588,0.2955911823647294,0.0005865159371177568
296,0.5931863727454909,0.29659318637274545,0.0005930597368654723
297,0.595190380761523,0.2975951903807615,0.0005996586536592596
298,0.597194388777555,0.2985971943887775,0.000606313053542727
299,0.5991983967935871,0.29959919839679355,0.0006130233052263697
300,0.6012024048096192,0.3006012024048096,0.0006197897801157803
301,0.6032064128256512,0.3016032064128256,0.000626612852340209
302,0.6052104208416833,0.30260521042084165,0.0006334928987814714
303,0.6072144288577154,0.3036072144288577,0.0006404302991032144
304,0.6092184368737474,0.3046092184368737,0.0006474254357805417
305,0.6112224448897795,0.30561122244488975,0.0006544786941300068
306,0.6132264529058116,0.3066132264529058,0.0006615904623399784
307,0.6152304609218436,0.3076152304609218,0.000668761131501381
308,0.6172344689378757,0.30861723446893785,0.0006759910956388208
309,0.6192384769539078,0.3096192384769539,0.0006832807517420992
310,0.6212424849699398,0.3106212424849699,0.0006906304997981201
311,0.6232464929859719,0.31162324649298595,0.0006980407428231991
312,0.625250501002004,0.312625250501002,0.0007055118868957767
313,0.627254509018036,0.313627254509018,0.000713044341189546
314,0.6292585170340681,0.31462925851703405,0.0007206385180069969
315,0.6312625250501002,0.3156312625250501,0.0007282948328133864
316,0.6332665330661322,0.3166332665330661,0.0007360137042711393
317,0.6352705410821643,0.31763527054108215,0.000743795554274687
318,0.6372745490981964,0.3186372745490982,0.0007516408079857495
319,0.6392785571142284,0.3196392785571142,0.0007595498938690694
320,0.6412825651302605,0.32064128256513025,0.0007675232437286024
321,0.6432865731462926,0.3216432865731463,0.0007755612927441745
322,0.6452905811623246,0.3226452905811623,0.0007836644795086082
323,0.6472945891783567,0.32364729458917835,0.0007918332460653295
324,0.6492985971943888,0.3246492985971944,0.000800068037946461
325,0.6513026052104208,0.3256513026052104,0.0008083693042114076
326,0.6533066132264529,0.32665330661322645,0.0008167374974859447
327,0.655310621242485,0.3276553106212425,0.0008251730740018145
328,0.657314629258517,0.3286573146292585,0.0008336764936368389
329,0.6593186372745491,0.32965931863727455,0.0008422482199555586
330,0.6613226452905812,0.3306613226452906,0.0008508887202504034
331,0.6633266533066132,0.3316633266533066,0.0008595984655834036
332,0.6653306613226453,0.33266533066132264,0.0008683779308284533
333,0.6673346693386772,0.3336673346693386,0.0008772275947141275
334,0.6693386773547093,0.33466933867735466,0.0008861479398670728
335,0.6713426853707414,0.3356713426853707,0.0008951394528559644
336,0.6733466933867734,0.3366733466933867,0.0009042026242360563
337,0.6753507014028055,0.33767535070140275,0.0009133379485943208
338,0.6773547094188376,0.3386773547094188,0.0009225459245951925
339,0.6793587174348696,0.3396793587174348,0.0009318270550269248
340,0.6813627254509017,0.34068136272545085,0.0009411818468485692
341,0.6833667334669338,0.3416833667334669,0.0009506108112375854
342,0.6853707414829658,0.3426853707414829,0.0009601144636380962
343,0.6873747494989979,0.34368737474949895,0.000969693323809792
344,0.68937875751503,0.344689378757515,0.0009793479158775014
345,0.691382765531062,0.345691382765531,0.0009890787683814318
346,0.6933867735470941,0.34669338677354705,0.0009988864143280975
347,0.6953907815631262,0.3476953907815631,0.0010087713912419398
348,0.6973947895791582,0.3486973947895791,0.0010187342412176581
349,0.6993987975951903,0.34969939879759515,0.0010287755109732544
350,0.7014028056112224,0.3507014028056112,0.0010388957519038085
351,0.7034068136272544,0.3517034068136272,0.0010490955201359969
352,0.7054108216432865,0.35270541082164325,0.0010593753765833615
353,0.7074148296593186,0.3537074148296593,0.0010697358870023466
354,0.7094188376753506,0.3547094188376753,0.001080177622049112
355,0.7114228456913827,0.35571142284569135,0.0010907011573371382
356,0.7134268537074148,0.3567134268537074,0.0011013070734956349
357,0.7154308617234468,0.3577154308617234,0.001111995956228766
358,0.7174348697394789,0.35871743486973945,0.0011227683963757062
359,0.719438877755511,0.3597194388777555,0.0011336249899715396
360,0.721442885771543,0.3607214428857715,0.0011445663383090191
361,0.7234468937875751,0.36172344689378755,0.0011555930480011954
362,0.7254509018036072,0.3627254509018036,0.001166705731044934
363,0.7274549098196392,0.3637274549098196,0.0011779050048853351
364,0.7294589178356713,0.36472945891783565,0.0011891914924810664
365,0.7314629258517034,0.3657314629258517,0.001200565822370632
366,0.7334669338677354,0.3667334669338677,0.001212028628739586
367,0.7354709418837675,0.36773547094188375,0.0012235805514887108
368,0.7374749498997996,0.3687374749498998,0.0012352222363031726
369,0.7394789579158316,0.3697394789579158,0.0012469543347226806
370,0.7414829659318637,0.37074148296593185,0.0012587775042126482
371,0.7434869739478958,0.3717434869739479,0.001270692408236394
372,0.7454909819639278,0.3727454909819639,0.001282699716328386
373,0.7474949899799599,0.37374749498997994,0.0012948001041685519
374,0.749498997995992,0.374749498997996,0.0013069942536576755
375,0.751503006012024,0.375751503006012,0.0013192828529938927
376,0.7535070140280561,0.37675350701402804,0.001331666596750312
377,0.7555110220440882,0.3777555110220441,0.0013441461859537713
378,0.7575150300601202,0.3787575150300601,0.0013567223281647622
379,0.7595190380761523,0.37975951903807614,0.0013693957375585264
380,0.7615230460921844,0.3807615230460922,0.001382167135007361
381,0.7635270541082164,0.3817635270541082,0.00139503724816414
382,0.7655310621242485,0.38276553106212424,0.0014080068115470818
383,0.7675350701402806,0.3837675350701403,0.0014210765666257804
384,0.7695390781563125,0.38476953907815625,0.0014342472619085249
385,0.7715430861723446,0.3857715430861723,0.00144751965303093
386,0.7735470941883766,0.3867735470941883,0.0014608945028458937
387,0.7755511022044087,0.38777555110220435,0.001474372581514917
388,0.7775551102204408,0.3887775551102204,0.0014879546666008018
389,0.7795591182364728,0.3897795591182364,0.0015016415431617538
390,0.7815631262525049,0.39078156312625245,0.0015154340038469156
391,0.783567134268537,0.3917835671342685,0.001529332848993352
392,0.785571142284569,0.3927855711422845,0.0015433388867245226
393,0.7875751503006011,0.39378757515030055,0.0015574529330502575
394,0.7895791583166332,0.3947895791583166,0.0015716758119682665
395,0.7915831663326652,0.3957915831663326,0.001586008355567219
396,0.7935871743486973,0.39679358717434865,0.001600451404131403
397,0.7955911823647294,0.3977955911823647,0.001615005806247015
398,0.7975951903807614,0.3987975951903807,0.001629672418910091
399,0.7995991983967935,0.39979959919839675,0.0016444521076361197
400,0.8016032064128256,0.4008016032064128,0.0016593457465713661
401,0.8036072144288576,0.4018036072144288,0.0016743542186059331
402,0.8056112224448897,0.40280561122244485,0.0016894784154885985
403,0.8076152304609218,0.4038076152304609,0.0017047192379434576
404,0.8096192384769538,0.4048096192384769,0.0017200775957884014
405,0.8116232464929859,0.40581162324649295,0.00173555440805547
406,0.813627254509018,0.406813627254509,0.0017511506031131156
407,0.81563126252505,0.407815631262525,0.0017668671187904014
408,0.8176352705410821,0.40881763527054105,0.0017827049025031887
409,0.8196392785571142,0.4098196392785571,0.0017986649113823317
410,0.8216432865731462,0.4108216432865731,0.00181474811240393
411,0.8236472945891783,0.41182364729458915,0.0018309554825216765
412,0.8256513026052104,0.4128256513026052,0.001847288008801329
413,0.8276553106212424,0.4138276553106212,0.0018637466885573623
414,0.8296593186372745,0.41482965931863724,0.001880332529491828
415,0.8316633266533066,0.4158316633266533,0.001897046549835471
416,0.8336673346693386,0.4168336673346693,0.0019138897784911468
417,0.8356713426853707,0.41783567134268534,0.0019308632551795738
418,0.8376753507014028,0.4188376753507014,0.0019479680305874811
419,0.8396793587174348,0.4198396793587174,0.0019652051665181836
420,0.8416833667334669,0.42084168336673344,0.0019825757360446357
421,0.843687374749499,0.4218436873747495,0.002000080823665017
422,0.845691382765531,0.4228456913827655,0.002017721525460889
423,0.8476953907815631,0.42384769539078154,0.002035498949257983
424,0.8496993987975952,0.4248496993987976,0.00205341421478966
425,0.8517034068136272,0.4258517034068136,0.002071468453863104
426,0.8537074148296593,0.42685370741482964,0.0020896628105282976
427,0.8557114228456913,0.4278557114228457,0.0021079984412498316
428,0.8577154308617234,0.4288577154308617,0.002126476515081616
429,0.8597194388777555,0.42985971943887774,0.002145098213844531
430,0.8617234468937875,0.4308617234468938,0.0021638647323070945
431,0.8637274549098196,0.4318637274549098,0.002182777278369198
432,0.8657314629258517,0.43286573146292584,0.002201837073248965
433,0.8677354709418837,0.4338677354709419,0.0022210453516728094
434,0.8697394789579158,0.4348697394789579,0.002240403362068748
435,0.8717434869739479,0.43587174348697394,0.002259912366763028
436,0.8737474949899798,0.4368737474949899,0.0022795736421801537
437,0.8757515030060119,0.43787575150300595,0.002299388479046362
438,0.877755511022044,0.438877755511022,0.0023193581825966224
439,0.879759519038076,0.439879759519038,0.002339484072785243
440,0.8817635270541081,0.44088176352705405,0.0023597674845001427
441,0.8837675350701402,0.4418837675350701,0.0023802097677808704
442,0.8857715430861722,0.4428857715430861,0.002400812288040447
443,0.8877755511022043,0.44388777555110215,0.002421576426291112
444,0.8897795591182364,0.4448897795591182,0.0024425035793740487
445,0.8917835671342684,0.4458917835671342,0.0024635951601931724
446,0.8937875751503005,0.44689378757515025,0.0024848525979530717
447,0.8957915831663326,0.4478957915831663,0.0025062773384011854
448,0.8977955911823646,0.4488977955911823,0.0025278708440742916
449,0.8997995991983967,0.44989979959919835,0.002549634594549424
450,0.9018036072144288,0.4509018036072144,0.0025715700866992875
451,0.9038076152304608,0.4519038076152304,0.0025936788349522717
452,0.9058116232464929,0.45290581162324645,0.0026159623715571686
453,0.907815631262525,0.4539078156312625,0.002638422246852683
454,0.909819639278557,0.4549098196392785,0.0026610600295418436
455,0.9118236472945891,0.45591182364729455,0.0026838773069714173
456,0.9138276553106212,0.4569138276553106,0.002706875685416434
457,0.9158316633266532,0.4579158316633266,0.0027300567903699273
458,0.9178356713426853,0.45891783567134264,0.0027534222668380167
459,0.9198396793587174,0.4599198396793587,0.002776973779640423
460,0.9218436873747494,0.4609218436873747,0.0028007130137165572
461,0.9238476953907815,0.46192384769539074,0.0028246416744372965
